product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category
3ea053d80bdf6a7b065bc68072da5ae4,The Puppet Company - Finger Puppets - Mummy Bear,The Puppet Company,2.00,,1,5.0,"Technical Details Manufacturer recommended age:3 years and up Manufacturer referencePC030413    Additional Information ASINB007G972EU Best Sellers Rank 437,136 in Toys & Games (See top 100) #477 in Toys & Games > Puppets & Puppet Theatres > Finger Puppets Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available2 Mar. 2012   ",Basic but beautiful finger puppet. Suitable for adults and children.,"perfect prop for the classic 'three bears // 5.0 // 12 Aug. 2014 // By
    
    Loveshopping
  
 on 12 Aug. 2014 // Arrived quickly. Cute puppet, perfect prop for the classic 'three bears.' Definitely need the set.",Finger Puppets,,,,Puppets & Puppet Theatres
b5fde0b635a814de26c08ec09f792b57,Guess How Much I Love You - Bean Bag,Guess How Much I Love You,9.98,2,1,5.0,"Technical Details Model Number96784 Item Weight612 g Product Dimensions40.9 x 33.8 x 27.9 cm Item model number96784 Target genderUnisex Batteries requiredNo    Additional Information ASINB00HB03INI Best Sellers Rank 11,597 in Baby (See top 100) #147 in Toys & Games > Toddler Toys > Activity Centres Shipping Weight612 g Date First Available5 Jun. 2015   ","The Guess How Much I Love You Bean Bag bunny rabbit bears the encouragement: I love you right up to the moon and back. This soft and squeezable bean bag toy is fun to hold.; From the Manufacturer; With over 27.5 million copies sold, in 41 languages, this international bestseller's famous characters have come to life in new super soft, huggable and loveable version of Nut-brown Hare! This 8-inch soft, velvety velour bean bag toy is sure to become your message of love together with the endearing book! The iconic message from the story, I love you right up to the moon and back"" is embroidered on the belly of the toy.""","review on guess how much i love you cuddly toy // 5.0 // 31 Dec. 2015 // By
    
    mandyb6422
  
 on 31 Dec. 2015 // my partner loved it,thanks for fast service",Activity Centres,,,,Baby & Toddler Toys
36993039cb07f61d84a951dcb2fc6c00,Furry Warmers Fully Microwavable Furry Bottle Beige,Furry Warmers,17.49,3,15,4.3,"Expand General Information Weight820 Grams Units1 each DirectionsReheat two minutes in microwave. BrandFurry Warmers FormatHot-water bottle    Additional Information ASINB005CU92WA Best Sellers Rank 147,307 in Toys & Games (See top 100) #1366 in Health & Personal Care > Medication, Remedies & Dietary Supplements > Pain & Fever > Hot & Cold Therapies #6474 in Health & Personal Care > Medication, Remedies & Dietary Supplements > Alternative Medicine #10266 in Health & Personal Care > Wellness Shipping Weight839 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Feb. 2011    Feedback  Would you like to update product info or give feedback on images?",Colour:Beige Product Description This product can be heated within a microwave oven to provide soothing warmth and comfort. Manufactured in soft luxurious fabrics and filled with specially cleaned grain and fragranced with Lavender to provide the ultimate in relaxation and comfort for all ages. The product is fully safety tested to comply with British Standard BS8433:2004 standards. Ingredients Millet grain and fragranced with Lavender See all Product Description,"Great // 5.0 // 23 Mar. 2014 // By
    
    Steve B.
  
 on 23 Mar. 2014 // I love this - I have bought many items like this and would buy again, easy to use, stays warm, helps with aches and pains and keeps me warm | snuggly // 3.0 // 8 May 2013 // By
    
    cordelia
  
 on 8 May 2013 // its great apart from the lav ender smell which i didn't realise it had its in the gift cupboard. great cover | Amazing!!! // 5.0 // 2 Mar. 2015 // By
    
    Hannah
  
 on 2 Mar. 2015 // I bought this for my mum. The size is small which is perfect for pains and aches. She used it all the time and the smell",Pain & Fever,Hot & Cold Therapies,,,Medication & Remedies
5ee435467af2cebcac04cc64d4d70514,"Puppet Plush Lamb 10""/25.5cm ventriloquist, play, tell stories, educational. moving hands. Free UK delivery",A.S.PUPPETS,10.00,,1,5.0,"Technical Details Product Dimensions12.7 x 12.7 x 25.4 cm Manufacturer recommended age:3 years and up Item model numberLamb Material Type(s)Polyester, Cotton, Wool Material Care InstructionsSurface washable    Additional Information ASINB00AD6HF6I Best Sellers Rank 597,952 in Toys & Games (See top 100) #1569 in Toys & Games > Puppets & Puppet Theatres > Hand Puppets Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 Nov. 2012    Feedback  Would you like to update product info or give feedback on images?","Here is a 10"" puppet Plush Lamb. With moving arms he is perfect for playing, telling stories as well as being used for educational purposes. Suitable for children ages 3 and up inlcuding those of us young at heart. sold to you by A.S Puppets.co.uk. Please note delivery is only availible in the uk. We do not ship outside of the uk. please see our our listings as we have loads more puppets that may catch your eye.","Five Stars // 5.0 // 4 Dec. 2015 // By
    
    Joan Ewins
  
 on 4 Dec. 2015 // Smashing little chap we are calling him Llewelwyn.",Hand Puppets,,,,Puppets & Puppet Theatres
eeff5c7f6af9ab6af33854979fdd5cdc,Nanoblock Five Story Pagoda Paper Building Sets,nanoblock,8.99,23,2,5.0,"Technical Details Item Weight54 g Product Dimensions12.4 x 10.4 x 3.3 cm Manufacturer recommended age:12 years and up Item model numberNAN-PN102 Number of Puzzle Pieces50 Batteries Required?No Batteries Included?No    Additional Information ASINB00HFO3IY4 Best Sellers Rank 48,664 in Toys & Games (See top 100) #84 in Toys & Games > Jigsaws & Puzzles > 3-D Puzzles Shipping Weight54 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available19 Oct. 2014    Feedback  Would you like to update product info or give feedback on images?","Product Description Take your papercrafting to the next level with paper nano! Laser-cutting technology allows you to build this five-story pagoda in more detail than ever before! This pagoda is the perfect display piece to show off your papercrafting skills. Includes detailed colour instructions and folded display case. Ages 12+. paper nano is a small-scale, highly-detailed papercraft that takes architecture to a new level! Laser-cutting technology allows you to build these world-famous sites in intricate detail like never before. Box Contains 1 x Paper Nanoblock","Superb miniature model. // 5.0 // 20 Nov. 2015 // By
    
    Amazon Customer
  
 on 20 Nov. 2015 // The model detail is excellent and the laser cut parts remove the pain of having to cut out each piece. You need reasonably good eyesight, and a steady hand to get the best out of the model, but the rewards for patience are well worth it. | Five Stars // 5.0 // 6 Jan. 2016 // By
    
    Nellybongo
  
 on 6 Jan. 2016 // My son is studying deign in college and he loved these !",3-D Puzzles,,,,Jigsaws & Puzzles
1841416f0fc4e176e179b6feb16cee4f,Puzzle Conserver,Ravensburger,9.01,35,78,4.1,"Technical Details Item Weight100 g Product Dimensions17.8 x 4.4 x 4.4 cm Manufacturer recommended age:12 - 15 years Item model number17954 Main Language(s)English published, Italian translation, Italian manual, German manual, French manual, English manual, Spanish manual, English original, English Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB0000AP6LD Customer Reviews ",Product Description Puzzle Ravensburger Colla - Conserver Permanent - (cod. 17954) Manufacturer's Description Ready to use adhesive for permanent conservation of your jigsaw puzzles.,"Sticky situation // 4.0 // 27 May 2008 // By
    
    Amazon Customer
  
 on 27 May 2008 // Does an excellent job of holding puzzle together but be aware that when used with ""glow in the dark"" products"" the puzzle will dim and no longer hold its glow. | Excellent product // 5.0 // 3 July 2011 // By
    
    Michael Lloyd
  
 on 3 July 2011 // Puzzle conserver is, of course, not a toy.  It's glue.  It works perfectly, drying to an invisible finish.Some issues raised by other users suggest they are trying to skimp on the glue - it's important to use the amount suggested in the instructions.  Hav",Ravensburger,Children's Puzzles,,,Characters & Brands
53f44809e5bdfb493211f9823dbfb344,Castorland Ugly Duckling Premium Maxi Jigsaw (20-Piece),Castorland,8.99,9,1,5.0,"Technical Details Item Weight499 g Product Dimensions59 x 40 x 0.2 cm Manufacturer recommended age:8 years and up Item model numberCSC02191 Number of Game Players4 Number of Puzzle Pieces20 Assembly RequiredYes Batteries Included?No Material Type(s)Cardboard Material Composition100% Cardboard    Additional Information ASINB00AMSCSVO Best Sellers Rank 377,239 in Toys & Games (See top 100) #8703 in Toys & Games > Jigsaws & Puzzles > Jigsaws Shipping Weight499 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available11 Dec. 2012    Feedback  Would you like to update product info or give feedback on images?",Product Description This is a 20 piece contour jigsaw puzzle from Castorland. It is coated on both sides. It is recommended for children aged 4+Produced in Poland this high quality puzzle provides great value fun for the whole family.When built this puzzle measures 59 cm x 40cm. Box Contains jigsaw puzzle pieces,"Five Stars // 5.0 // 21 Sept. 2015 // By
    
    Gopikjn
  
 on 21 Sept. 2015 // Good product. My 3 year old loves it.",Jigsaws,,,,Jigsaws & Puzzles
20d2b8d0a1ad549528482da64afd99cd,Popular Playthings Say Cheese Brainteaser Puzzle,Popular Playthings,,11,1,4.0,"Technical Details Item Weight476 g Product Dimensions21.6 x 5.1 x 21.6 cm Manufacturer recommended age:3 years and up Item model number70430 Educational Objective(s)Spacial Awareness Main Language(s)Japanese Number of Game Players1 to 4 Number of Puzzle Pieces7 Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)Plastic Material Composition100% Plastic Radio Control SuitabilityIndoor ColorYellow    Additional Information ASINB004QGW7GE Best Sellers Rank 471,280 in Toys & Games (See top 100) #1830 in Toys & Games > Jigsaws & Puzzles > Brain Teasers Shipping Weight476 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 July 2011    Feedback  Would you like to update product info or give feedback on images?","Product Description Popular Playthings 3-D Brainteasers are great for children and adults alike,with there captivating themes and multiple levels of difficulty everyone will be hooked! Box Contains Cheese plate base,Five 1x1x1 Cheese pieces,two 1x1x2 cheese pieces.","logic fun // 4.0 // 7 Jan. 2012 // By
    
    annemarie
  
 on 7 Jan. 2012 // it is nice, a little bit more fun than another game from popular playthings, Hedgehog Escape, easier than that one",Brain Teasers,,,,Jigsaws & Puzzles
69a15beffdab15180ea68e4874d8efad,Newisland 3×3 Plastic Stickerless Speed Cube,Newisland,,2,70,4.7,Technical Details Item Weight9 g Product Dimensions5.7 x 5.7 x 5.7 cm Manufacturer recommended age:7 years and up Manufacturer referencePT004478 Number of Game Players1 Number of Puzzle Pieces26 Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)Plastic    Additional Information ASINB00LMQVTU6 Best Sellers Rank 322 in Toys & Games (See top 100) #1 in Toys & Games > Jigsaws & Puzzles > Frame Jigsaws #4 in Toys & Games > Jigsaws & Puzzles > Brain Teasers Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available31 July 2015    Feedback  Would you like to update product info or give feedback on images?,"Colour Name:Stickerless Need something for your kids to do in the spare time? Need a stress reliever before the big business meeting? Add one or several to your cart and start cubing now! -Just add one or several to your cart now and start cubing now! WHAT MAKES THIS CUBE DIFFERENT FROM ORIGINAL RUBIK'S CUBE? Environmental Material Product -Using the original ABS material: No stickers, non-poisonous material. -Gives you the most vivid and solid colors, perfect for hours and hours of speed cubing. More Durable Structure -Angle blocks' splicing technology and groove&edge clamp design can ensure the tightness of the cube while cornering. -New PA Plastic center axis is more durable, lubricated and could be used longer. -Every cube has been through a 3-meter drop test and won't scatter into pieces. If the center pieces drop out, just put it in with no issue. Proper Lubricated -Every Newisland cube is pre-lubricated and adjusted by the manufacturer. -If the cube doesn't fit your style, just open the center caps and adjust the screws. Package Carton Packing Box 1 x Newisland Cube 1 x Cube Solving Guide 1 x Customized Carring Bag Attention: Some cubes may have a bit lubricant above for lubricating, please wipe it up and be assured that it's harmless to human.","Stickerless, genius, better than the original! // 5.0 // 31 Jan. 2016 // By
    
    Sam
  
 on 31 Jan. 2016 // This looks a little weird to start with, but I've grown to love it. It arrives solved, as in the picture. The main appeal is that one of the kids can't cheat by peeling the stickers off and moving them, which I'm sure many of you know ruins the cube forever as they never quite stick on the same again.It comes in a smart, brown cardboard box. It's very easy to move and a pleasure to use. Again, nicer than the branded Rubix cubes sold on the high street, for a higher cost. Fully recomm",Frame Jigsaws,,,,Jigsaws & Puzzles
d30bd913c1f819c6343499e1eb10589d,Childrens Electronic Portable Piano Organ Keyboard Musical Sound Toy Microphone,MTS,,,4,4.8,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB015WJXSX4 Best Sellers Rank 45,597 in Toys & Games (See top 100) #47 in Toys & Games > Musical Toy Instruments > Pianos & Keyboards Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available28 Sept. 2015    Feedback  Would you like to update product info or give feedback on images?","Electronic Organ Piano with Microphone Great way to start kids off early by giving them their own musical organ to create music of their own choice. Recommended Age 3 Years + Size: 36 cm x 17 cm x 3 cm Features: Adjustable tempo & volume 12 music styles Drum function Record & playback Demo mode Microphone included Battery Requirements: 3x""AA"" Batteries - included for ""try me"" purposes only","The Grandchildren love it although the mike // 4.0 // 17 Feb. 2016 // By
    
    P. M. Woollard
  
 on 17 Feb. 2016 // The Grandchildren love it although the mike, which has unfortunately given up the ghost, does give lots of feedback which parents and myself alike find hard to listen to.  Apart from that, good fun at a reasonably low cost, just don't expect too much. | Fun for all // 5.0 // 3 Jan. 2016 // By
    
    Amazon Customer
  
 on 3 Jan. 2016 // My gran children loved it because of the noise factor , but they all played with it ( 6 months to 11 years ) | Five Stars // 5.0 // 2 Jan. ",Pianos & Keyboards,,,,Musical Toy Instruments
d717a0dbe1b3f3db52574c6e6f92b8e6,MARILYN MONROE - Set of playing cards Bernard of Hollywood,Aquarius,6.99,3,1,5.0,"Technical Details Item Weight91 g Product Dimensions6.4 x 8.9 cm Manufacturer recommended age:3 years and up Item model number52185 Main Language(s)German Batteries Included?No Material Type(s)carton ColorMulticolore    Additional Information ASINB00514DO9Y Best Sellers Rank 253,706 in Toys & Games (See top 100) #5232 in Toys & Games > Games > Card Games Shipping Weight113 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available18 Sept. 2011    Feedback  Would you like to update product info or give feedback on images?",52185 Features: -Contains 52 different images. -100% Officially licensed. -Officially poker sized. -Linen type finish. Product Type: -Traditional Playing Cards. Gender: -Boy. Gender: -Girl. Dimensions: Overall Height - Top to Bottom: -3.56 Inches. Overall Width - Side to Side: -2.56 Inches. Overall Depth - Front to Back: -0.75 Inches. Overall Product Weight: -0.22 Pounds.,"Good // 5.0 // 18 Oct. 2015 // By
    
    Mrs Y
  
 on 18 Oct. 2015 // Lie Marilyn Monroe pics so these cards are ideal. Good quality",Card Games,,,,Games
d131ebccd998e8ded2e7e14c09d5fb78,Marvin's Magic The Energised Coin,Marvin's Magic,14.99,6,1,5.0,"Technical Details Item Weight100 g Product Dimensions18.8 x 14 x 4.4 cm Manufacturer recommended age:8 years and up Item model numberMM 1059.D Educational Objective(s)Numeracy & Literacy Main Language(s)English Number of Game Players2 Assembly RequiredNo Batteries Required?No Batteries Included?No Radio Control Suitabilityindoor    Additional Information ASINB006Z4DFL6 Best Sellers Rank 92,117 in Toys & Games (See top 100) #284 in Toys & Games > Magic & Practical Jokes > Magic Kits & Accessories #2064 in Toys & Games > Games > Card Games Shipping Weight100 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available15 Feb. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description A coin in full view seems to teleport through a solid glass, unbelievably disappearing from one place and reappearing in another. Box Contains All props and instructions","wicked // 5.0 // 12 Jan. 2014 // By
    
    MR.
  
 on 12 Jan. 2014 // coooool!!! I am a10 year old boy (been doing magic for 6 years now)bought this with my pocket money it is epic on 2nd thoughts wouldn't buy if new/do not know magic like I said I've been doing magic for 6 years now",Marvin's Magic,,,,Characters & Brands
8aa8fbd3f57cd9d41ac5f6056f5d73b0,Magnetic Black Chess Set- English Chess Company,English Chess Company,,1,1,5.0,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB00FS9BF20 Best Sellers Rank 232,351 in Toys & Games (See top 100) #406 in Toys & Games > Games > Chess Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available11 Oct. 2013    Feedback  Would you like to update product info or give feedback on images?",A superb new product just launched by The English Chess Company. This very well made magnetic chess set is ideal to take with you on holiday or down to the local chess club! The board is constructed from solid core mdf and finished off in ebony and maple styling. The pieces are boxwood and ebonised black stained. Super strong magnetic pull. these pieces are not moving unless you move them! The entire product is ideally suited as a gift as it is housed in a fine canvass wallet type bag. As you can see from the images there is also a slotted compartment for piece storage. A superb product by the English Chess Company! chess board size= 20cm x 20cm king height = 38mm,"Chess set // 5.0 // 5 Nov. 2014 // By
    
    nicenan
  
 on 5 Nov. 2014 // Very good but expensive.",Chess,,,,Games
75e90d47134cedf2c99210cec5424fce,French Maid Fishnet Costume Thigh High,TNK,9.99,2,1,5.0,Technical Details Manufacturer recommended age:3 years and up Manufacturer referenceFRM-59418-C    Additional Information ASINB00HEXSZZS Shipping Weight1.6 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 Dec. 2013    Feedback  Would you like to update product info or give feedback on images?,Thigh high stockings fit most adults.Great quality nylon.Perfect accessory for a variety of costumes.Shoes not included.,"with the white lace and black bows and it's a beautiful product of very high quality // 5.0 // 25 Jan. 2016 // By
    
    A Customer
  
 on 25 Jan. 2016 // I bought this item, with the white lace and black bows and it's a beautiful product of very high quality. It matched perfectly with my french maid costume, also from leg avenue.",Clothing & Accessories,Costumes,,,Dogs
d09ccd874abcc8ddce037a0ccf6701ce,Playmobil 5230 Dinos Volcano with T-Rex Dinosaur,Playmobil,42.99,26,114,4.6,"Technical Details Brand Playmobil Model Number5230 Item Weight272 g Product Dimensions60 x 17.5 x 50 cm MaterialPlastic    Additional Information ASINB0077QSNU4 Best Sellers Rank 6,720 in Toys & Games (See top 100) #24 in Toys & Games > Figures & Playsets > Dinosaurs Shipping Weight1.8 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available20 April 2012    Feedback  Would you like to update product info or give feedback on images?","Style Name:Dinos-Volcano Product Description The Playmobil volcano with T-Rex features an erupting volcano with functional lava stream. The T-Rex has a movable jaw and limbs and the rocks have hidden fossils. The set includes two Playmobil explorers, two dinosaurs and accessories. Box Contains 1 x Volcano1 x Tyrannosaurus2 x Explorers","Dinosaur fun // 4.0 // 30 April 2013 // By
    
    MR P HATTON
  
 on 30 April 2013 // This was a gift for my 6 year old son. He loves dinosaurs - he loves playmobil. Like all playmobil don't be fooled by the size of the box! it is not so big really, but, my son still loved it and has played with it alot. | A great toy for Christmas, the box it came in proved to be as much fun as the toy itself! // 5.0 // 6 Jan. 2015 // By
    
    L. A. Carr
  
 on 6 Jan. 2015 // My 4 year old grand daughter loved it once grandad had spent an hour putting it together (After Christmas day lunch....it wasnt ea",Dinosaurs,,,,Figures & Playsets
434dc5517ee0f3065e1e08ac8fd0251d,Tomy Winnie The Pooh Nohohon,Tomy,9.95,,1,5.0,Technical Details Item Weight222 g Product Dimensions13 x 13 x 13 cm Manufacturer recommended age:3 years and up Item model number4364    Additional Information ASINB000NO26V4 Customer Reviews ,,"He cheers us up he is so happy // 5.0 // 23 Jan. 2013 // By
    
    Sylvia Stonehouse
  
 on 23 Jan. 2013 // It is impossible to be miserable with him in the house, I bought him for a present but gave him to my husband so I could still keep him in the house",Winnie-the-Pooh,Toys,,,Characters & Brands
3814a64a59d3b2e14cadcf194bcdf3d1,VTech Kidiminiz Interactive Pet Bunny (Pink),VTech,12.99,2,19,4.3,"Technical Details Item Weight222 g Product Dimensions10.4 x 10.8 x 8.6 cm Batteries:3 AAA batteries required. (included) Manufacturer recommended age:3 - 3 years Item model number120303 Educational Objective(s)Numeracy & Literacy Assembly RequiredNo Batteries Required?Yes Batteries Included?Yes Material Type(s)Plastic Material Care InstructionsN/A ColorPink    Additional Information ASINB004WINW6K Best Sellers Rank 119,637 in Toys & Games (See top 100) #208 in Toys & Games > Toddler Toys > Sound Toys #412 in Toys & Games > Electronic Toys > Electronic Pets Shipping Weight358 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available14 April 2011    Feedback  Would you like to update product info or give feedback on images?","Product Description Cute interactive pets! Show the bunny its favourite food and it will follow it around, or clap your hands to make it sing and dance. You can also play great mini games. When one Kidiminiz pet meets another, they will talk, sing and dance with each other. Choose different eyes, noses and mouths to change its facial expressions. It can also be used as an alarm clock: set the time and wake up to jolly music. Box Contains 1 x Vtech kidiminiz 1 x Instruction Manual 3 x AAA batteries Included","Cute toy! // 4.0 // 16 Nov. 2011 // By
    
    Barbara
  
 on 16 Nov. 2011 // We have not fully ""explored"" the use of this product because it is a Christmas present but I tested it and it seems quite funny and entertaining. They seem quite sturdy (made of hard plastic). The green one is quite difficult to find. Handy that can also be used as alarma clock. Price is competitive. The service was great too: ordered Monday night delivered Wednesday! It is quite a small toy but I like it like that! | Easily forgotten!! // 3.0 // 24 April 2013 // By
    
    Gina
  
 on 24 April 2013 // My 2 year ol",VTech,,,,Characters & Brands
8d1ef3c08a058b9fa6520ab8bc2f4aa8,Breyer Roll & Go Farm Animal Play Set,Breyer,,1,1,4.0,"Technical Details Item Weight23 g Product Dimensions35.6 x 10.2 x 25.4 cm Manufacturer recommended age:4 years and up Item model number5931 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB004KFUDF8 Best Sellers Rank 154,508 in Toys & Games (See top 100) #104 in Toys & Games > Figures & Playsets > Cowboys & Indians #172 in Toys & Games > Figures & Playsets > Pirates #180 in Toys & Games > Figures & Playsets > Emergency Services Shipping Weight23 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available20 April 2011    Feedback  Would you like to update product info or give feedback on images?","Bring Stablemates fun wherever you go with this Roll and Go Play Set. Contains a full color durable vinyl play mat to stimulate imagination. When it's time to travel, store your Stablemates safely in the pockets on the back of the play mat. An approximately 28 x 36 cm play area! Roll them up and take them everywhere! Includes: Stablemates palomino Peruvian Paso horse, farm scene play mat, pig, Sicilian goat, sheep and 4 pieces of fencing.","Value for money // 4.0 // 12 Oct. 2014 // By
    
    ChristinA
  
 on 12 Oct. 2014 // just what we wanted.","Braces, Splints & Slings",Tape & Supplies,,,Medical Supplies & Equipment
2de033593ac9bf34d5a056ace6493671,Duck Whistle (Quacker),Purity,2.85,,6,4.3,"Technical Details Manufacturer recommended age:5 years and up    Additional Information ASINB00PG971XY Best Sellers Rank 53,429 in Toys & Games (See top 100) #24 in Toys & Games > Musical Toy Instruments > Wind & Brass Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available10 Nov. 2014    Feedback  Would you like to update product info or give feedback on images?",Wood duck whistle,"A well made piece on the outside, but inside bits fall out, not good... // 1.0 // 12 Feb. 2016 // By
    
    LB
  
 on 12 Feb. 2016 // Initially....A well made piece, but you have to blow very hard to get a sound out of it and when you do it is very loud!! Not great for children to use, but fine for adult.After one or two blows on this, it fell to pieces inside making it unusable, do not buy. | Nicely carved and painted // 5.0 // 15 July 2015 // By
    
    JIVES
  
 on 15 July 2015 // Successful present. Nicely carved and painted. Ducks remain unimpressed so far, however. | Five Stars // 5.0",Wind & Brass,,,,Musical Toy Instruments
9dee52f7a4037f9ff7dd1a84ab86aedc,Marvel's The Avengers Colouring Pens,Marvel,4.99,4,8,4.8,"Technical Details Item Weight118 g Product Dimensions19.6 x 15 x 1.6 cm Manufacturer recommended age:4 years and up Item model numberDIAV8901 Batteries Included?No    Additional Information ASINB00I5J351Y Best Sellers Rank 13,201 in Toys & Games (See top 100) #45 in Office Products > Office Supplies > Desk Accessories & Storage Products > Desk Supplies Organisers & Dispensers > Desk Supplies Organisers #130 in Toys & Games > Arts & Crafts > Colouring Pens & Markers #264 in Toys & Games > Arts & Crafts > Drawing & Painting Supplies Shipping Weight118 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available24 Feb. 2014    Feedback  Would you like to update product info or give feedback on images?","Product Description Ideal for those little details on art projects, school work and more! These Avengers colouring pens make thick or thin lines and are designed to give smooth intense colour laydown, no squeaks or drags and the inks wash off skin and clothing. For ages 4 years and over. Box Contains 12 coloured pens","Colouring pens // 5.0 // 2 April 2015 // By
    
    LFR
  
 on 2 April 2015 // Look good and hopefully the children I bouiight them for will love them too. | Five Stars // 5.0 // 1 Jan. 2015 // By
    
    Mr David Cook
  
 on 1 Jan. 2015 // My son is an avengers fan & these are great. Good quality | Five Stars // 5.0 // 30 Dec. 2015 // By
    
    Steve Willett
  
 on 30 Dec. 2015 // Good quality pens & decent price | Marvel colour pens // 5.0 // 12 Nov. 2015 // By
    
    Terry Baker
  
 on 12 Nov. 2015 // Great product and great service",Desk Accessories & Storage Products,Desk Supplies Organisers & Dispensers,Desk Supplies Organisers,,Office Supplies
98cccab2603bb6b3a1eec1a3f2f2df81,"Care Bears Novelty Pencil Case Pink and Soft To Touch, Charm On Zip",Anker,3.49,2,2,5.0,"Technical Details Item Weight118 g Product Dimensions20 x 8 x 8 cm Manufacturer recommended age:3 years and up Item model numberANKCBPNC Batteries Included?No    Additional Information ASINB00VC3SDPS Best Sellers Rank 139,702 in Toys & Games (See top 100) #743 in Toys & Games > Arts & Crafts > Colouring Pens & Markers #1821 in Toys & Games > Arts & Crafts > Drawing & Painting Supplies Shipping Weight118 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available28 Mar. 2015    Feedback  Would you like to update product info or give feedback on images?","Product Description This Novelty Care Bear Pencil case is essential for all Care Bear fans. Keep all your stationary in one safe place for easy access. With a quality zip and stylish pink design, you will have the most fabulous pencil case! Perfect to use at school. Created by Anker, a producer of reliable and quality childrens creative play and activity equipment. Suitable for ages 3+. Box Contains 1 x Care Bears Novelty Pencil Case","Five Stars // 5.0 // 9 Oct. 2015 // By
    
    Unusual
  
 on 9 Oct. 2015 // What's not to love it's pink, holds stationary & is covered in Care Bears 😍😍😍 | Five Stars // 5.0 // 22 Dec. 2015 // By
    
    Amazon Customer
  
 on 22 Dec. 2015 // :)",Colouring Pens & Markers,,,,Arts & Crafts
9e3a5cc2e8c04e47cac99be2f1e18ee2,12 Packs of 6 Mini Half Size Colouring PENCIL CRAYONS,The Toy Jar,4.06,2,6,4.8,"Technical Details Manufacturer recommended age:3 years and up    Additional Information ASINB00W8F0P1Y Best Sellers Rank 62,524 in Toys & Games (See top 100) #107 in Toys & Games > Arts & Crafts > Colouring Pencils #906 in Toys & Games > Arts & Crafts > Drawing & Painting Supplies Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available16 April 2015    Feedback  Would you like to update product info or give feedback on images?","Packs of 6 colouring pencil crayons from The Toy Jar. Great as a party bag toy, stocking filler or just a treat!","Party favours // 5.0 // 22 Sept. 2015 // By
    
    Mrs. Helen Penniston
  
 on 22 Sept. 2015 // Good little fillers for a party bag as a novelty. Good price for buying in bulk. I gave them to children to colour in a colouring competition on a bus trip. It kept them all quiet for a while! | Great service. // 4.0 // 28 Oct. 2015 // By
    
    Amazon Customer
  
 on 28 Oct. 2015 // Received on time - product as displayed, although will have to sharpen them all as they are a little shoddy at the ends. Nothing that you wouldn't get in a store though. Great service. | Five Stars // 5.0 // 28 Aug.",Colouring Pencils,,,,Arts & Crafts
